click,impression,displayURL,AdId,AdvertiserId,Depth,Position,QueryId,KeywordId,TitleId,DescriptionId,UserId,Gender,Age,QueryTokens,DescriptionTokens,KeywordTokens,TitleTokens
0,1,7903914528320191889,21162415,1325,2,2,4510798,56904,137183,153354,12565,1,5,1559|12476|48,271|209|158|958|381|2282|3610|2773|1781|1|173|597|274|2|1559|48|32|1056|28|29|665|191|3,1559|48|32,45|572|2|1559|48|32|334|34|271|209|158|3
0,1,3089000650796074997,21138903,14327,2,2,5903,178,685,4190,12565,1,5,1282|2947,239|3528|1373|13956|3416|1|8400|2204|4732|1|4152|2486|1|29|339|3817|3,239|3528,934|239|150|3528|1055
0,4,5511132461021800102,2557264,10040,1,1,3555709,168132,526270,440766,12565,1,5,9050|839,36|9050|839|32|37|5482|872|6|1|1718|1302|1|227|248|221|179|58,9050|839,9050|839|115|1|11|207|36|5482
0,1,5079901068051390251,4320095,25928,2,1,3044128,918,3256,3654,12565,1,5,1892|2291|5773|157,176|881|3|157|1|739|1590|221|394|3,157,157|739|1590|221|394
0,1,11800180453055528931,21408727,36892,3,3,7348986,50,3633,87,12565,1,5,24156|70,99|331|136|122|1|2067|50|1|49|102|1|517|134|33|1|205|187|10|56|1496|4765|83,70|126,99|4450|70|126|0|523|292|50
0,2,15234713295054011248,3865209,23964,2,1,12300,4395,1931,4959,12565,1,5,12014|426,28|803|1670|426|10|3378|196|79|270|41|561|2204|4732|13714|1|751|28|5819|196|3,1670|426,29|2319|15|426|264|79|135|3713|141|3
0,1,12057878999086460853,20163153,27961,2,1,2655983,573165,1994106,1576771,12565,1,5,42733|12751,36|42733|12751|37|51|1|173|32|26|214|154|26|234|188|3,42733|12751,51|0|42733|12751|8|183|94
0,1,5079901068051390251,4320095,25928,2,2,3044128,918,3256,3654,12565,1,5,1892|2291|5773|157,176|881|3|157|1|739|1590|221|394|3,157,157|739|1590|221|394
0,1,14340390157469404125,4821474,23777,3,1,72166,69513,86166,76360,12565,1,5,5773|49,466|582|685|22132|641|5773|1|49|187|1|17|668|1|4016|1671|771|440|1766|58,22132|641|5773,582|685|22132|641|5773|149
0,1,7903914528320191889,21162254,1325,2,2,12660854,3309,7699,10538,12565,1,5,15390|697|117110,271|209|158|697|1225|21|1360|198|2|29|48|935|94|1|32|597|734|1|742|381|29|665|631|3,697,787|697|203|36|210|1|37|271|209|158
0,1,8410382612868306327,21371406,36350,2,1,2741547,575,132189,20937,12565,1,5,1559|600|346,12728|104|2489|190|10920|0|1|267|191|1147|1|5011|49|1078|4824|1349|1|448|49|1|973|260|93|41|834|1951|3,600,12728|104|600|0|186|190|2186|3675
0,1,3089000650796074997,20140368,14327,2,1,1721104,5013,367,631,12565,1,5,485|239|887|66,110|30|1827|1|29|40|3817|1|1373|13956|3416|1|239|150|1797|1641|3,239|887|150|6,934|239|887|150|6|66
0,1,4298118681424644510,3704877,385,3,2,153532,99300,235998,199169,12565,1,5,7286|1261,7286|1261|18138|49|187|205|1|713|176|187|535|17|3|713|176|2863|11|504|1|11|4218|1|11|49|3,7286|1261|18138,713|176|2863|7286|1261|18138|86|90|86|2204
0,2,9751072248584610585,10939482,29713,2,1,15807221,24628,41181,37895,12565,1,5,7557|152|1752|556|1372,1752|556|5|1782|35|2187|5|33|1155|1302|1279|741|1|11|857|1|179|875|1|334|34|875|6|3,1752|556,1752|556|260|256|11|207|1|654|93|973|2956|3
0,1,5468727571223080485,20002590,1381,3,1,125771,24403,104341,109504,12565,1,5,1202|839,1202|221|1|39|973|0|39|70160|0|29|115|0|29|241|0|16|59|412|19|969|3,1202|221,1202|221|0|2165|55|19|2264|565|3
0,2,52605941700718194,3048011,23782,1,1,16530011,84,68,215,12565,1,5,755|12689|1133,46|755|46|755|164|72|1|81|45|1770|46|755|38|1|444|38|386|5037|7461|601|58,755|1120|38,755|1120|38|46|755|1120
0,1,8134264174510892884,4176358,1268,2,2,318502,528,2123,772,12565,1,5,4525|2529|962|1008,509|97932|207|1|123|1488|3356|1|124|55|221|39|5460|1|1274|2112|246|1003|3,1008,37|2672|1|36|1008|11|207
0,1,7903914528320191889,21162254,1325,2,2,9526079,3309,7437,10239,12565,1,5,697|117110|5296,271|209|158|958|381|2282|3610|2773|1781|1|173|597|274|2|697|1056|28|29|665|191|3,697,45|572|2|697|334|34|271|209|158|3
0,1,52605941700718194,3048011,23782,1,1,1770136,84,68,215,12565,1,5,755|1133,46|755|46|755|164|72|1|81|45|1770|46|755|38|1|444|38|386|5037|7461|601|58,755|1120|38,755|1120|38|46|755|1120
0,1,4192533441706127805,20445193,2533,2,1,125771,29602,156486,261368,12565,1,5,1202|839,115|1202|1|9477|751|55|230|180|237|1|39|5338|71|1|39|5338|97|1216|137|59|180|41|1179,115|1202,115|1202|1|180|248|4238|34|55|6628
0,1,4707845098036757304,21156603,15110,1,1,19943780,394,9294,9598,12565,1,5,43339|4428|1128|1237|38,778|13|175|479|4428|1|4428|1|4428|1|288|3014|571|464|1247|1|1097|125|79081,4428,777|4428|1|178|11926|5927|2947
0,2,52605941700718194,3048011,23782,1,1,19137910,997,713,215,12565,1,5,2021|6678|755|40028,46|755|46|755|164|72|1|81|45|1770|46|755|38|1|444|38|386|5037|7461|601|58,755,755|46|755|1120
0,1,9559057496671399914,21140733,20459,2,1,3028105,30002,60363,56152,12565,1,5,10204|1187,1520|35516|679|97|85|13|897|102|999|4611|1175|1526|14947|139|1|81|10204|4445|192|1|9911|83,10204|4445,10204|4445|0|54|35516|1|213|5355
0,1,4707845098036757304,21156603,15110,1,1,532283,394,9294,9598,12565,1,5,299|4428|38,778|13|175|479|4428|1|4428|1|4428|1|288|3014|571|464|1247|1|1097|125|79081,4428,777|4428|1|178|11926|5927|2947
0,2,52605941700718194,3048011,23782,1,1,16091956,84,68,215,12565,1,5,6678|755|40028,46|755|46|755|164|72|1|81|45|1770|46|755|38|1|444|38|386|5037|7461|601|58,755|1120|38,755|1120|38|46|755|1120
0,1,15234713295054011248,3514662,23964,1,1,18748943,258561,35053,6575,12565,1,5,51147|0|564889,323|3342|316|13714|1858|316|10480|1289|316|14785|495|1|3378|270|41|561|751|28|5819|196|15|970|106|3666|589|3,51147,3378|426|264|79|29|2319|135|3713|141
0,3,12641801342391359380,4261384,27064,2,2,2151131,1635,7295,9115,12565,1,5,32573|60,572|2|60|100|32|1|35|146|2|17|1|106|34|247|1007|5003|145|570|33130,60|100,60|100|1|36|1007|5003|145|570
0,1,6419561452391551089,21870809,37625,1,1,29898,17687,55734,50490,12565,1,5,1116|801|91,1116|801|174|111|513|1|223|20|189|10|1170|33|4890|897|10|493|458|10|347|847|3,1116|801,21895|170225|801|1|111|1688|1|83|559
0,1,7251627201518253512,20665407,2011,2,1,9526079,9975,22390,135,12565,1,5,697|117110|5296,49|285|1|1735|2347|1|4784|54|1|3104|1055|124|594|11804|197|1290|3,697|1470,8|697|1470|1527|285|0|168|365|168|1055|3
1,1,11624066761054957384,3373128,5962,2,2,9865910,26385,24956,23598,12565,1,5,8359|3726|282|6785|73|656|556258,69|8359|3726|656|54|2231|1|5070|14|595|242|1192|273|415|168|74|10|436|330|727|1|223|20|189|1|1047|89|720|288|1181|223|3,8359|3726|656,2231|5465|0|8359|3726|656|111|975
0,4,682819316213637535,21345286,36690,1,1,25564107,1257,852,203,12565,1,5,114454|4319|6541,35|8|2|110|817|842|1|45|1|1321|1|35|1760|10|174|4521|1313|56|1|124|28|2|9102|7011|16412,4319,4319|40|211|0|15|15|4087|6
0,1,14340390157469404125,20639989,23808,1,1,2655983,11405,20956,20107,12565,1,5,42733|12751,49|79074|1|1418|79074|1|282|777|1|4151|54|1|1671|771|187|1|255|89|144|1181|1|102|63946|86|273|58,12751,69|12751|1|138|582|7159|1225
0,2,15234713295054011248,3499927,23964,1,1,31018,110115,32115,3202,12565,1,5,12727|2159,69|12|196|80|221|5|3378|242|2513|808|751|55|5819|196|3|4235|970|23|1|358|2090|49|10,12727|2159,29|2319|3|3378|2090|196|79|135|3713|141|3
0,1,2713640143032285856,4332108,8894,2,1,9865910,9714,942,1240,12565,1,5,8359|3726|282|6785|73|656|556258,778|231|4270|4186|192|318|6832|1|435|144|1|83|223|20|189|1|255|89|1181|3,73|656,318|6832|168|74|114|3|83|223|20|189|3
0,1,12057878999086460853,20157270,27961,3,2,2251738,737,645,1013,12565,1,5,289338|2291|5773,36|2291|37|51|1|173|32|26|214|154|26|234|188|3,2291,51|0|2291|8|183|94
0,1,17255231891971474082,21910920,38052,2,2,49174,1487,132673,18422,12565,1,5,191|3472|1346,1455|235|8|753|553|1446|1|1713|1|1498|1|1346|1|1930|887|1|83|274,3301|1346,197|2917|3301|1346|1178|0|597|274|3
0,1,11243521181800203453,21512676,35398,2,1,13985,178,452,964,12565,1,5,1282|2947|239,239|3528|19|239|215|2|110|2262|1|90|2|239|5340|72|1|239|150|2486|54866|1|347|1211,239|3528,239|3528|15|164|2151
0,1,12057878999086460853,20157270,27961,3,2,7209019,737,645,1013,12565,1,5,58660|2291|5773,36|2291|37|51|1|173|32|26|214|154|26|234|188|3,2291,51|0|2291|8|183|94
0,1,9241464876335388269,20945129,35176,2,1,4580,13295,218863,233539,12565,1,5,1107|346|987,1107|201|357|571|166|1283|357|1|2381|571|166|1283|2381|3|0|1483|1627|2154|1583|3553|1|1107|201|577|86|8|3|3,1107|201,1491|3075|5266|1495|1107|201|1|5275|664|1|2059|8129|3
0,1,6411001402319339662,20505787,16539,2,1,325078,128634,36623,27988,12565,1,5,485|239,553|13|191|26|12420|26|4808|26|1135|241|8864|57|21|69270|26|301614,485|239,485|191|13
0,1,12057878999086460853,20157270,27961,1,1,13949512,737,645,1013,12565,1,5,2291|4066,36|2291|37|51|1|173|32|26|214|154|26|234|188|3,2291,51|0|2291|8|183|94
0,1,7424363919133610044,1542518,12760,3,3,1772942,7178,101615,89684,12565,1,5,7817|16475,7817|8013|15|38873|3053|27499|102|314|677|1|2017|512|97|1|1915|47445|7817|8013|73415,7817|8013,7817|8013|15|205|234|3590|596
0,1,10531200227160346948,9020179,16779,2,2,12300,71844,224,1514322,12565,1,5,12014|426,426|163|226|38|1|8|227|92|28|81|196|26|1142|374|1|0|1463|1070|2438,426|163|226|38,2297|1768|21|958|81|1327|196
0,1,12057878999086460853,20157270,27961,2,2,2251738,737,645,1013,12565,1,5,289338|2291|5773,36|2291|37|51|1|173|32|26|214|154|26|234|188|3,2291,51|0|2291|8|183|94
1,1,11363724247705449660,20048421,30405,2,1,1883,5420,16917,17727,12565,1,5,923|725|6,923|725|164|298|72|932|225|11702|1|2282|49|1|654|314|651|1|361|74|3488|3|174|111|2761|1|1047|89|29|1181|223|3,923|725|6,923|725|6|135|34429|141|0|225|11702|0|541|329|361|74|3488|3
0,1,16716330505220809562,10391723,14103,1,1,2867329,2830,59241,228,12565,1,5,2291|5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,12057878999086460853,20157270,27961,3,2,2867329,737,645,1013,12565,1,5,2291|5773,36|2291|37|51|1|173|32|26|214|154|26|234|188|3,2291,51|0|2291|8|183|94
0,1,3089000650796074997,21138903,14327,1,1,235587,563,685,41077,12565,1,5,485|239|66,239|66|1373|13956|3416|1|8400|2204|4732|1|4152|2486|1|29|339|3817|3,239|66,934|239|150|3528|1055
0,1,16716330505220809562,10391723,14103,3,3,2251738,2830,59241,228,12565,1,5,289338|2291|5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,14319660901836587736,21191966,3420,2,2,13985,10670,19662,18919,12565,1,5,1282|2947|239,8909|11405|235|1|2539|180|446|378|1|1373|2203|1|3512|784|66|1|239|887|66|2|54,239|887|66,11405|235|239|887|66|54
0,2,14340390157469404125,9027637,23808,2,2,57,397,108,146,12565,1,5,582,1270|361|1173|1|4016|1671|771|1|298|86|1227|58|86|102|142|26|1328|26|458|26|117|1|605|704|616|409|58,582,466|582|1|103|616|50|605
1,1,16716330505220809562,10391723,14103,2,2,4115,2830,59241,228,12565,1,5,5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,11730731270930525842,4366661,2237,2,2,12563,16707,15256,14656,12565,1,5,239|66,1260|1434|66|4035|1373|66|1|4109|66|1|2692|144|708|1|1383|2210|1099|1|1633|554|1|708|16401|1605,1260|1434|66,1260|1434|66|2090|66|1|985|273|144|1797
0,1,12863387703186391627,21156762,29934,3,1,1772942,7178,40929,21764,12565,1,5,7817|16475,1969|7817|8013|1004|386|1640|1|81|7817|1640|322|105|24|1|175|429|198|1235|17023|130|2699|7817|8013|10,7817|8013,7817|8013|0|54|247|756|2925
0,1,16716330505220809562,10391723,14103,3,3,7209019,2830,59241,228,12565,1,5,58660|2291|5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,15266486362761882718,4366661,2237,2,2,12563,16707,15256,14656,12565,1,5,239|66,1260|1434|66|4035|1373|66|1|4109|66|1|2692|144|708|1|1383|2210|1099|1|1633|554|1|708|16401|1605,1260|1434|66,1260|1434|66|2090|66|1|985|273|144|1797
0,1,15989049276530887671,20315050,23824,2,2,1748,4999,11608,140,12565,1,5,1559|327|6,1277|1364|45|326|32|1|29|631|1|81|109|1|48|1|56|192|32|10|1277|1841|412|14|3,1559|327|6,45|29|1559|327|6|1781|32|15|1277
0,4,16716330505220809562,10391723,14103,2,1,3044128,2830,59241,228,12565,1,5,1892|2291|5773|157,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,3089000650796074997,21138903,14327,2,2,325078,178,399,1671,12565,1,5,485|239,239|3528|0|541|5149|21|3468|11277|8916|93|130|761|58|618|339|1|29|1951|186|1055|1029|3,239|3528,934|239|150|3528|1055|66
0,1,5468727571223080485,20001242,1381,2,1,9867643,5430,46096,23322,12565,1,5,990|132|19|59|12,12|857|11|1751|5|138|979|872|246|4326|1739|857|1|42|1527|207|1|817|721|26|817|98|26|1137|174|6163|976|10|10,618|59|12|857,618|59|12|857|5|29|115|316|4343|223|672|221|3
0,1,16716330505220809562,10391723,14103,3,3,2867329,2830,59241,228,12565,1,5,2291|5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,3,3089000650796074997,21138903,14327,1,1,25619615,178,1958,1671,12565,1,5,15670|239|2749,239|3528|0|541|5149|21|3468|11277|8916|93|130|761|58|618|339|1|29|1951|186|1055|1029|3,239|3528,934|239|3528|66|339|15615
0,1,8134264174510892884,4176358,1268,2,2,1623062,528,2123,2793,12565,1,5,962|1008|564,509|1008|207|1|123|1488|3356|1|124|55|221|39|5460|1|1274|2112|246|1003|3,1008,37|2672|1|36|1008|11|207
0,1,11624066761054957384,3373601,5962,3,3,72166,5357,6997,7184,12565,1,5,5773|49,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,12057878999086460853,20157283,27961,1,1,7960,513,815,1259,12565,1,5,57|100,36|57|37|51|1|173|32|26|214|154|26|234|188|3,57,51|0|57|8|183|94
0,1,8134264174510892884,4176358,1268,2,2,134361,528,2123,2793,12565,1,5,1008|564,509|1008|207|1|123|1488|3356|1|124|55|221|39|5460|1|1274|2112|246|1003|3,1008,37|2672|1|36|1008|11|207
0,2,11624066761054957384,3373601,5962,2,2,6384288,5357,6997,7184,12565,1,5,5773|91,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,2,12057878999086460853,20164625,27961,2,2,15807221,35324,108433,114420,12565,1,5,7557|152|1752|556|1372,36|1372|37|51|1|173|32|26|214|154|26|234|188|3,1372,51|0|1372|8|183|94
0,2,14170743816979115771,3923540,1998,2,1,12563,563,3943,121611,12565,1,5,239|66,239|66|0|3|66|3022|2|2797|10120|15|15|9365|763|3|345|661|498|89|1|3245|695|743|763|2797|3,239|66,532|3421|172|498|89|763|66|11216|170
0,1,11624066761054957384,3373601,5962,3,1,2867329,5357,6997,7184,12565,1,5,2291|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,4707845098036757304,21156603,15110,1,1,19943779,394,7251,7558,12565,1,5,43339|4428|1128|1237,11926|5927|2947|896|81|479|4428|1|1192|4908|1|205|9987|1|24|125|81058,4428,9617|4428|1|777|830
0,1,3807598008549738583,20966974,2380,2,1,49174,10406,16340,15883,12565,1,5,191|3472|1346,2342|1741|453|553|3472|1346|1|2486|123|57|21|396926,3472|1346,2342|1741|453|553|3472|1346|1178|288|191
0,1,16716330505220809562,10391723,14103,3,2,4115,2830,59241,228,12565,1,5,5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,4298118681424644510,3051562,385,2,2,1721104,10670,452495,172,12565,1,5,485|239|887|66,12060|1|6865|72|5|13984|1376|3|138|713|176|675|298|6114|1|298|1554|2|14139|3|65324|2|616|11|3736,239|887|66,36|239|887|66|947|138|713|176|7673|3
0,1,16258649554399927862,21230452,36220,2,2,4580,13295,246615,362,12565,1,5,1107|346|987,425|192|25532|35861|22|5|357|3036|179|3036|3|345|661|81|270|1478|529|1|1483|1534|918|1|125|21|273684,1107|201,1107|201|133|75|159|1|5275|3|664|3|160|1534|319|3
1,1,11624066761054957384,3373601,5962,1,1,57159,5357,6997,7184,12565,1,5,22132|5773|91,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,2,4707845098036757304,21156603,15110,2,2,10109221,394,7251,7558,12565,1,5,299|4428|1128|38,11926|5927|2947|896|81|479|4428|1|1192|4908|1|205|9987|1|24|125|81058,4428,9617|4428|1|777|830
0,1,1414030043541818662,2365389,1502,2,1,4510798,107,155,241,12565,1,5,1559|12476|48,37|4836|48|11|210|138|87|1|37|4836|48|1729|1314|87|1|37|4836|48|121|8331|14|5910|87|3,327|48,4836|48|0|45|327|48|32
0,1,16716330505220809562,10391723,14103,2,2,3926109,2830,59241,228,12565,1,5,1892|2291|5773,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,4707845098036757304,21156603,15110,1,1,2124,394,7251,7558,12565,1,5,4428,11926|5927|2947|896|81|479|4428|1|1192|4908|1|205|9987|1|24|125|81058,4428,9617|4428|1|777|830
2,2,11363724247705449660,20048421,30405,2,1,1883,5420,26362,135979,12565,1,5,923|725|6,923|725|164|298|72|1|923|725|6|436|8770|60912|3|361|74|3488|3|174|111|2761|1|1047|89|29|1181|223|3,923|725|6,923|725|6|135|34429|141|361|74|3488|3|13794|458|3
0,1,11624066761054957384,3373601,5962,2,1,4115,5357,6997,7184,12565,1,5,5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,9012990428506735544,1045664,116,2,2,98565,82185,111220,10506,12565,1,5,18|239|66,18|5037|239|6119|1029|1|172|5716|1159|170|24648|2203|1|5607|123|18513|26|29|3817|26|1801|106|80|245,18|239|6,18|18|239|6|3528|1029
0,1,17341804353615508628,20387276,30213,1,1,24894267,14751,16385,159,12565,1,5,276|5953|314|2|239|2749,1935|276|91|0|40|513|41560|26|60694|192|1691|276|139|1|2552|92|28|56|10,276|5953,276|5953|0|1935|276|0|8|56|1|49|188
0,1,11624066761054957384,3373601,5962,3,3,4115,5357,6997,7184,12565,1,5,5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,9012990428506735544,1045664,116,2,1,12778349,82185,111220,10506,12565,1,5,18|239|66|0|6182,18|5037|239|6119|1029|1|172|5716|1159|170|24648|2203|1|5607|123|18513|26|29|3817|26|1801|106|80|245,18|239|6,18|18|239|6|3528|1029
0,1,11624066761054957384,3373601,5962,1,1,68286,5357,6997,7184,12565,1,5,22132|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,9012990428506735544,1045664,116,2,1,98565,82185,111220,10506,12565,1,5,18|239|66,18|5037|239|6119|1029|1|172|5716|1159|170|24648|2203|1|5607|123|18513|26|29|3817|26|1801|106|80|245,18|239|6,18|18|239|6|3528|1029
0,1,11624066761054957384,3373601,5962,2,1,2251738,5357,6997,7184,12565,1,5,289338|2291|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,4,11624066761054957384,3373601,5962,2,2,311802,5357,6997,7184,12565,1,5,772|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,11624066761054957384,3373601,5962,3,1,2251738,5357,6997,7184,12565,1,5,289338|2291|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,16716330505220809562,10391723,14103,1,1,3044128,2830,59241,228,12565,1,5,1892|2291|5773|157,2655|955|678|1|2655|324|110|237|1|223|20|189|1|83|559|1|436|361|74|114|3,5773,2655|955|678|5773|1|436|361|74|114|1|174|111|3
0,1,11624066761054957384,3373601,5962,3,1,7209019,5357,6997,7184,12565,1,5,58660|2291|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,11624066761054957384,3373601,5962,2,1,3926109,5357,6997,7184,12565,1,5,1892|2291|5773,22132|5773|192|1688|562|2069|139|1060|3|2231|562|237|1|83|559|1|330|727|1|1047|89|288|1181|223|3,22132|5773,2231|5465|21|22132|5773|535|268|3
0,1,7536841130902040783,21765592,34619,1,1,19195250,54,1091,1298,2640020,1,1,34|22|0|237|72|11853|137|20420|22,384|2015|616|12165|0|237|436|361|74|3|32385|33|89|0|436|144|591|3|0|8378|176|6659|3,237,384|2015|1|616|12165|1|237|436|361|74|3
0,1,13771105145726680165,21205778,35349,2,1,732,38,7613,5063,2640020,1,1,327|6,327|6|15|3421|24943|1|358|327|6|21|557|1|2219|1|1189|1|2114|1|392|1|225|192|0|1154|358|327|6|10,327|6,327|6|935|48|0|358|327|48|6|0|15|0|3421|24943
0,1,8161476754738061391,20218357,5776,2,2,436,123,114302,97500,2640020,1,1,201,8|197|2|333|918|201|723|4911|201|1|243|201|1|248|201|1|637|201|58|589|664|58,201,333|918|201|0|2010|179|441|5275
0,1,8134264174510892884,4176348,1268,2,1,1560,351,501,304,2640020,1,1,10049|528|6,248|777|207|1|124|55|999|969|2457|1|2672|3105|248|6|1|2165|1143|1605|3,528|6,36|528|6|1|37|2672
0,1,2454698764158576608,1610168,9773,2,1,436,123,1049174,698501,2640020,1,1,201,5079|201|8|285|1|5358|179|1|4015|123|1|949|9101|146|1|873|664|1|201|779|2196|5102|35|169|287|3,201,5079|201|54|49|3|31867
0,1,9685311741858012655,4063054,1969,2,1,17962,2188,4165,4683,2640020,1,1,528|391,8517|1039|528|6|981|35|493|2|248|11|207|1|8793|41|1|1214|11|1|102|1302|675|1|203|248|3,1039|528|6,1039|528|6|15|8517|462|115|6
0,1,1414030043541818662,20144399,1502,2,2,732,38,234,344,2640020,1,1,327|6,14244|1327|1729|1216|147|1314|1|4836|48|327|6|10384|2121|8331|1|905|92|2857|327|2453|546|3,327|6,4836|48|327|6|905|92|2857|327|2453|546|3
0,1,9167181650862944329,21487878,37330,2,2,1560,406,1782,1405,2640020,1,1,10049|528|6,3417|1633|48|2770|288|1801|210|26|6339|1729|1|2746|9374|3,528,2770|528|1461|135|39|989|1111|141|0|528
0,1,7903914528320191889,21162541,1325,2,2,17962,406,12127,14047,2640020,1,1,528|391,271|209|158|528|1225|21|1360|198|2|29|48|935|94|1|32|597|734|1|742|381|29|665|631|3,528,787|528|203|36|210|1|37|271|209|158
0,1,14415681608498105403,20916687,34292,1,1,4110,12544,25991,24560,16870828,1,3,639|2265|31,9506|5982|639|2265|31|6280|10098|445|799|1|728|1842|3021|6459|15|15|15|91|3156|38|639|2265|31|6280|10098|3|3,639|2265|31|6280|10098,639|2265|31|6280|10098|11287|91|15|15|42|35|773|2|639|2265|31|6280|10098|31
0,1,10349468651765658911,21522776,37422,3,1,0,0,26,28,7938970,2,4,12731,494|7049|6134|32896|135|7858|141|1|12731|27|21|25072,12731,183|8883|13200|10|205|187|10|1580|128
0,1,12057878999086460853,20157587,27961,3,3,0,0,7,14,7938970,2,4,12731,36|12731|37|51|1|173|32|26|214|154|26|234|188|3,12731,51|0|12731|8|183|94
0,1,18040112485405760145,20908196,35088,3,2,0,0,43,50,7938970,2,4,12731,12731|778|13|1580|128|4502|272|1892|494|12731|139|1|24|57|21|47264|0|17107|1468,12731,12731|6517|12731|123|213
1,1,2994924845956281615,20061261,23803,1,1,45634,2497,11007,8188,16870833,1,2,46|11284|4163,330|4163|376|172|974|1179|135|4055|141|170|3|493|5892|942|1288|98|1|1483|191|1|5936|2186|2112|3,31|4163|2368,330|4163|376|172|974|1179|4055|170|5892|942
0,1,12057878999086460853,20180703,27961,1,1,524,538,793,1285,16870836,1,4,318|35|1576|6715,36|1697|70|37|51|1|173|32|26|214|154|26|234|188|3,6715,51|0|6715|8|183|94
0,1,14340390157469404125,10110402,23808,1,1,57292,35,58,10,16870843,1,4,366|270|230|266,1671|771|111|187|1|1170|33|2357|119|1|16457|9948|1|86|14|958|146|26|142|458|192|373|58,366|270,69|366|270|1|37|1270|1|466|164|616
0,1,999105727583572092,10867958,30428,1,1,16620134,11628,10745,10746,11180075,1,3,6970|1530,176|881|3|1530|1|739|1873|221|394|3,1530,1530|1|739|1873|221|394|3
0,1,12638635711295115608,10795521,30316,1,1,16620136,52614,55977,159275,11180075,1,3,6970|1530|346|80|84|57|100|6875|22,26667|1530|346|0|3055|1673|3177|0|4611|1113|1164|1187|0|31528|6039|0|6268|2281|0|1530|346|57|0|3285,1530|346|57,26667|1530|346
0,1,12089732170889036320,20658754,4218,2,1,2858,1034,2463,35251,11180076,1,3,1840,1840|5157|2083|1|15607|29|298|5196|192|55|138|1383|3,1840,440|13350|5157|0|15607|29|298|5196
0,1,14340390157469404125,3106857,23777,2,2,2858,1034,5954,6243,11180076,1,3,1840,466|582|1|1159|1739|1840|2701|1|214|525|26|599|3,1840,582|685|1840|149
0,1,12057878999086460853,20157164,27961,2,2,35829,15994,45052,9209,11180080,2,5,15025|1125|91,36|444|84|17767|37|51|1|173|32|26|214|154|26|234|188|3,15025|1125,51|0|15025|1125|8|183|94
